,pono,pono.level,vuosi,nimi,he_kika,ra_ke,ra_raky,ra_muut,ra_asrak,ra_asunn,ra_as_kpa,ra_pt_as,ra_kt_as,tp_tyopy,tp_alku_a,tp_jalo_bf,tp_palv_gu,tr_mtu,te_takk,te_as_valj,he_naiset,hr_hy_tul,hr_ke_tul,hr_ovy,hr_pi_tul,pt_0_14,pt_elakel,pt_opisk,pt_tyoll,pt_tyott,pt_tyovu,te_aik,te_eil_np,te_elak,te_laps,te_nuor,te_omis_as,te_vuok_as,tr_hy_tul,tr_ke_tul,tr_pi_tul,rakennukset_bin,hinta,naiset_bin,yliopistot,amk
1220,40530,5,2018,Keljonkangas,36.0,44.0,1506.0,133.0,1373.0,2534.0,90.9,1805.0,729.0,863.0,1.0,386.0,476.0,42080.0,2.3,39.4,2803.0,0.249567580924141,0.592290585618977,25179.4897454905,0.158141833456882,0.230532971996387,0.154290876242096,0.0755194218608853,0.446973803071364,0.0713640469738031,0.481662149954833,0.478062913907285,0.0620860927152318,0.190811258278146,0.331539735099338,0.100579470198675,0.702400662251656,0.288079470198675,0.219232465813851,0.599911777679753,0.180855756506396,1,2009,0,0,0
1221,40600,5,2018,Mattilanpelto,40.0,0.0,374.0,44.0,330.0,1303.0,68.1,511.0,792.0,995.0,2.0,12.0,981.0,26604.0,1.8,37.9,1144.0,0.198127925117005,0.52938117524701,22143.153926157,0.272490899635985,0.120247568523431,0.216622458001768,0.145888594164456,0.424845269672856,0.0764809902740937,0.49867374005305,0.644255319148936,0.0774468085106383,0.203404255319149,0.16,0.250212765957447,0.482553191489362,0.497872340425532,0.18127147766323,0.463917525773196,0.354810996563574,0,2097,0,1,0
1222,40620,5,2018,Keskussairaala-alue-Kukkumäki,34.0,0.0,26.0,17.0,9.0,294.0,50.2,0.0,294.0,3251.0,0.0,1.0,3250.0,23184.0,1.7,29.4,237.0,0.0676923076923077,0.661538461538462,18285.4246153846,0.270769230769231,0.115281501340483,0.120643431635389,0.142091152815013,0.474530831099196,0.112600536193029,0.412868632707775,0.714285714285714,0.104247104247104,0.0926640926640927,0.193050193050193,0.231660231660232,0.00386100386100386,0.996138996138996,0.0692640692640693,0.562770562770563,0.367965367965368,0,2527,0,0,0
1223,40630,5,2018,Kypärämäki,42.0,1.0,946.0,77.0,869.0,1993.0,80.4,1066.0,927.0,764.0,2.0,43.0,719.0,31973.0,2.1,39.3,1866.0,0.212251655629139,0.585761589403973,23211.3377483444,0.201986754966887,0.172150565938405,0.248223216635957,0.0860752829692024,0.386417478283759,0.0800210581732035,0.533561463543038,0.437089715536105,0.0355579868708972,0.331509846827133,0.233588621444201,0.100109409190372,0.567833698030635,0.417396061269147,0.18121546961326,0.561325966850829,0.257458563535912,1,1576,0,0,0
1224,40640,5,2018,Keltinmäki,39.0,1.0,942.0,77.0,865.0,3674.0,72.5,1080.0,2594.0,862.0,1.0,66.0,795.0,25408.0,1.9,38.1,3259.0,0.135387488328665,0.574789915966387,19601.1165266106,0.289822595704949,0.164562669071235,0.196874060715359,0.13390441839495,0.376465284039675,0.0964833183047791,0.527051397655546,0.5625,0.0595238095238095,0.231547619047619,0.208035714285714,0.182142857142857,0.538392857142857,0.450595238095238,0.102762102762103,0.522126522126522,0.375111375111375,1,1225,1,0,0
1225,40660,5,2018,Länsi-Palokka,38.0,56.0,298.0,11.0,287.0,283.0,108.7,283.0,0.0,47.0,0.0,19.0,28.0,45333.0,2.7,41.2,346.0,0.201923076923077,0.611538461538462,24339.5153846154,0.186538461538462,0.227596017069701,0.190611664295875,0.0640113798008535,0.428165007112376,0.0682788051209104,0.503556187766714,0.362595419847328,0.0419847328244275,0.301526717557252,0.343511450381679,0.0152671755725191,0.988549618320611,0.00381679389312977,0.222641509433962,0.611320754716981,0.166037735849057,0,1385,0,0,0
1226,40900,5,2018,Säynätsalo,43.0,52.0,963.0,77.0,886.0,1684.0,85.7,1066.0,618.0,720.0,0.0,410.0,310.0,35061.0,2.1,41.3,1610.0,0.199543899657925,0.632459141011022,23390.4161915621,0.167996959331053,0.176612417118746,0.246232670283303,0.0666063893911995,0.404159132007233,0.0810729355033152,0.514767932489452,0.451204055766793,0.0285171102661597,0.325095057034221,0.228136882129278,0.0659062103929024,0.742712294043092,0.242712294043093,0.184364820846906,0.601954397394137,0.213680781758958,1,1278,0,0,0
1227,40700,5,2018,Mäki-Matti,38.0,0.0,410.0,99.0,311.0,3690.0,53.1,242.0,3448.0,3405.0,1.0,2110.0,1294.0,21499.0,1.6,33.6,2778.0,0.114174924601465,0.549547608789315,18883.787376131,0.33627746660922,0.0846479415159677,0.190457868410927,0.177953058868796,0.432474028472489,0.0913813005001924,0.476144671027318,0.693593314763231,0.114825131538223,0.199319096255029,0.108325595790777,0.288455586505726,0.313525224388734,0.673475704116373,0.0945611866501854,0.478059332509271,0.427379480840544,0,2652,0,0,1
1228,40720,5,2018,Nisula,44.0,0.0,240.0,48.0,192.0,1791.0,61.7,297.0,1494.0,1504.0,1.0,31.0,1472.0,24557.0,1.6,38.4,1506.0,0.157160443167829,0.593762823143209,21420.9930242101,0.249076733688962,0.0748525073746313,0.292035398230089,0.117994100294985,0.400811209439528,0.0903392330383481,0.508849557522124,0.581467661691542,0.0808457711442786,0.305348258706468,0.114427860696517,0.203358208955224,0.506218905472637,0.480721393034826,0.149601471489884,0.518087063151441,0.332311465358676,0,2526,0,0,0
1229,40930,5,2018,Kinkomaa,36.0,103.0,423.0,24.0,399.0,599.0,95.1,526.0,73.0,265.0,1.0,11.0,253.0,43672.0,2.6,38.0,715.0,0.238336713995943,0.626774847870183,25185.630831643,0.134888438133874,0.265042979942693,0.164756446991404,0.0508595988538682,0.44054441260745,0.0573065902578797,0.502148997134671,0.358490566037736,0.0283018867924528,0.237735849056604,0.407547169811321,0.039622641509434,0.856603773584906,0.137735849056604,0.206963249516441,0.673114119922631,0.119922630560928,0,1452,0,0,0
1230,40740,5,2018,Kortepohja,36.0,8.0,431.0,76.0,355.0,5003.0,54.1,504.0,4499.0,748.0,5.0,11.0,732.0,20968.0,1.7,32.8,3806.0,0.126040999359385,0.502562459961563,18291.746796925,0.371396540679052,0.133811392233798,0.169801109457448,0.201325936950345,0.383980516844811,0.0821269111081045,0.533892572047084,0.651981351981352,0.072027972027972,0.192307692307692,0.157109557109557,0.312354312354312,0.335664335664336,0.659207459207459,0.0877609108159393,0.442836812144212,0.469402277039848,0,1757,1,0,0
1231,40800,5,2018,Vaajakoski,41.0,279.0,2225.0,224.0,2001.0,4011.0,82.1,2503.0,1508.0,2320.0,12.0,896.0,1412.0,32367.0,2.1,38.9,4097.0,0.18309186435281,0.646871517274319,22922.1318261423,0.170036618372871,0.195697602950215,0.242655193607867,0.065519360786724,0.394222495390289,0.0796558082360172,0.526121696373694,0.420331840927048,0.0260732156966026,0.317355807216223,0.264946010007901,0.0850671582828549,0.718198577824598,0.265472741638135,0.145251396648045,0.613461026868848,0.241287576483107,2,1553,1,0,0
1232,40820,5,2018,Vuoritsalo,40.0,103.0,147.0,14.0,133.0,513.0,73.6,164.0,349.0,75.0,3.0,10.0,62.0,27302.0,1.9,39.1,430.0,0.133704735376045,0.671309192200557,20838.4066852368,0.194986072423398,0.175811870100784,0.231802911534155,0.0548712206047032,0.38969764837626,0.115341545352744,0.494960806270997,0.529032258064516,0.0473118279569892,0.258064516129032,0.21505376344086,0.103225806451613,0.580645161290323,0.406451612903226,0.0970464135021097,0.582278481012658,0.320675105485232,0,1187,0,0,0
1233,40950,5,2018,Muurame Keskus,39.0,686.0,2411.0,233.0,2178.0,3587.0,96.9,2682.0,905.0,2148.0,31.0,986.0,1131.0,39751.0,2.4,41.1,3998.0,0.24653786972132,0.586937938109078,25967.1516498547,0.166524192169602,0.217046455998993,0.19362961097822,0.0762935918418733,0.425909605942339,0.0638297872340425,0.510260606823618,0.404052443384982,0.0286054827175209,0.275029797377831,0.325983313468415,0.0512514898688915,0.747318235995232,0.23450536352801,0.211276144286147,0.612003637465899,0.176720218247954,3,1581,1,0,0
1234,41120,5,2018,Puuppola,33.0,112.0,674.0,30.0,644.0,683.0,122.8,663.0,20.0,634.0,18.0,54.0,562.0,51725.0,3.1,40.8,966.0,0.286048324240062,0.5705378020265,26395.5003897116,0.143413873733437,0.327299412915851,0.13600782778865,0.0591976516634051,0.396281800391389,0.0567514677103718,0.546966731898239,0.365054602184087,0.0202808112324493,0.18408736349454,0.453978159126365,0.0187207488299532,0.917316692667707,0.0608424336973479,0.241324921135647,0.610410094637224,0.148264984227129,0,1066,0,0,0
1235,41140,5,2018,Kuikka,35.0,57.0,262.0,17.0,245.0,231.0,116.4,231.0,0.0,66.0,7.0,18.0,41.0,45147.0,3.0,40.3,314.0,0.233490566037736,0.582547169811321,23930.8844339623,0.183962264150943,0.300623052959502,0.169781931464174,0.0576323987538941,0.404984423676012,0.0514018691588785,0.543613707165109,0.319444444444444,0.0277777777777778,0.277777777777778,0.412037037037037,0.0231481481481481,0.944444444444444,0.0277777777777778,0.151376146788991,0.715596330275229,0.13302752293578,0,980,0,0,0
1236,41160,5,2018,Tikkakoski,38.0,45.0,1297.0,98.0,1199.0,2294.0,85.7,1709.0,585.0,1407.0,9.0,245.0,1153.0,36591.0,2.4,37.7,2397.0,0.210209349010611,0.620017206767995,23145.3226268999,0.169773444221394,0.240782698249228,0.210504634397528,0.070442842430484,0.381668383110196,0.0762100926879506,0.542121524201854,0.411996066863324,0.0216322517207473,0.287118977384464,0.302851524090462,0.0545722713864307,0.724188790560472,0.265978367748279,0.152227116984826,0.628976994615761,0.218795888399413,1,1134,0,0,0
1237,41230,5,2018,Uurainen Keskus,42.0,218.0,678.0,100.0,578.0,803.0,88.6,745.0,58.0,467.0,43.0,36.0,388.0,31468.0,2.3,39.9,827.0,0.130434782608696,0.645962732919255,20755.3066770186,0.22360248447205,0.210712183637434,0.25897586815774,0.0618010594467334,0.360211889346675,0.0824014125956445,0.557386698057681,0.393197278911565,0.019047619047619,0.356462585034014,0.25578231292517,0.0462585034013605,0.718367346938775,0.26530612244898,0.103021978021978,0.597527472527473,0.299450549450549,0,1009,0,0,0
1238,41240,5,2018,Kyynämöinen,48.0,134.0,147.0,20.0,127.0,115.0,110.5,115.0,0.0,45.0,19.0,12.0,14.0,32741.0,2.3,46.4,105.0,0.138095238095238,0.580952380952381,20389.8238095238,0.280952380952381,0.137096774193548,0.318548387096774,0.0524193548387097,0.391129032258065,0.0887096774193548,0.520161290322581,0.415094339622642,0.00943396226415094,0.39622641509434,0.216981132075472,0.0,0.915094339622642,0.0377358490566038,0.130841121495327,0.598130841121495,0.271028037383178,0,838,0,0,0
1239,41260,5,2018,Hoikankylä,42.0,24.0,78.0,2.0,76.0,71.0,101.8,71.0,0.0,13.0,12.0,0.0,1.0,35995.0,2.6,40.8,77.0,0.10655737704918,0.663934426229508,19025.5327868852,0.229508196721311,0.203703703703704,0.277777777777778,0.0493827160493827,0.41358024691358,0.0185185185185185,0.567901234567901,0.316666666666667,0.0333333333333333,0.416666666666667,0.283333333333333,0.0,0.916666666666667,0.05,0.0491803278688525,0.704918032786885,0.245901639344262,0,869,0,0,0
1240,41270,5,2018,Lannevesi,45.0,223.0,316.0,35.0,281.0,252.0,100.2,252.0,0.0,46.0,14.0,6.0,26.0,32487.0,2.3,44.7,249.0,0.143884892086331,0.599520383693046,20147.8729016787,0.256594724220624,0.186219739292365,0.288640595903166,0.0670391061452514,0.363128491620112,0.0763500931098696,0.560521415270019,0.366379310344828,0.021551724137931,0.418103448275862,0.224137931034483,0.0172413793103448,0.905172413793103,0.0775862068965517,0.121739130434783,0.582608695652174,0.295652173913043,0,909,0,0,0
1241,41310,5,2018,Leppävesi,34.0,79.0,1067.0,149.0,918.0,1139.0,104.6,1139.0,0.0,807.0,28.0,253.0,526.0,44628.0,2.8,37.6,1536.0,0.20293978188715,0.654338549075391,24493.3082029398,0.142721669037459,0.2749755938822,0.136999674585096,0.0670354702245363,0.434428896843475,0.0611780019524894,0.504393101204035,0.357014388489209,0.0323741007194245,0.214028776978417,0.432553956834532,0.0359712230215827,0.899280575539568,0.0890287769784173,0.176203451407811,0.698455949137148,0.125340599455041,1,1688,0,0,0
1242,41325,5,2018,Laukkavirta,44.0,177.0,170.0,23.0,147.0,136.0,115.7,136.0,0.0,27.0,7.0,3.0,17.0,38951.0,2.5,48.0,139.0,0.175732217573222,0.560669456066946,26043.8870292887,0.263598326359833,0.199346405228758,0.261437908496732,0.0555555555555556,0.392156862745098,0.065359477124183,0.542483660130719,0.434426229508197,0.00819672131147541,0.377049180327869,0.19672131147541,0.0163934426229508,0.950819672131147,0.0327868852459016,0.211382113821138,0.585365853658537,0.203252032520325,0,954,0,0,0
1243,41330,5,2018,Vihtavuori,37.0,116.0,1022.0,211.0,811.0,1162.0,95.0,1031.0,131.0,735.0,19.0,484.0,232.0,36042.0,2.4,39.7,1271.0,0.173036093418259,0.642250530785563,22855.8784501062,0.184713375796178,0.246481551920882,0.176873335869152,0.0692278432864207,0.401293267402054,0.0768352985926208,0.521871434005325,0.440333024976873,0.0407030527289547,0.246068455134135,0.319148936170213,0.0582793709528215,0.770582793709528,0.211840888066605,0.124531835205993,0.669475655430712,0.205992509363296,1,1099,0,0,0
1244,41340,5,2018,Laukaa Keskus,41.0,119.0,1504.0,180.0,1324.0,2667.0,85.6,1920.0,747.0,1542.0,22.0,81.0,1439.0,32665.0,2.2,39.1,2939.0,0.178217821782178,0.658778072929244,23064.6046848587,0.163004105288578,0.218413496051687,0.278356066044508,0.0651471643933955,0.350502512562814,0.0615577889447236,0.587939698492462,0.379951495553759,0.0246564268391269,0.355699272433306,0.267178658043654,0.0561843168957154,0.69482619240097,0.2946645109135,0.140656668017835,0.603567085528983,0.255776246453182,1,1467,1,0,0
1245,41350,5,2018,Laukaa Asemanseutu,38.0,63.0,368.0,94.0,274.0,320.0,101.3,320.0,0.0,353.0,13.0,104.0,236.0,37149.0,2.6,39.3,389.0,0.148080438756856,0.6672760511883,22286.2449725777,0.184643510054845,0.258928571428571,0.167091836734694,0.0727040816326531,0.387755102040816,0.0841836734693878,0.528061224489796,0.439344262295082,0.0262295081967213,0.262295081967213,0.301639344262295,0.0459016393442623,0.767213114754098,0.20983606557377,0.130434782608696,0.645484949832776,0.224080267558528,0,1037,0,0,0
1246,41360,5,2018,Valkola,42.0,99.0,242.0,34.0,208.0,206.0,110.6,206.0,0.0,77.0,22.0,16.0,39.0,41008.0,2.6,44.9,221.0,0.170391061452514,0.583798882681564,22079.9888268156,0.245810055865922,0.173728813559322,0.23728813559322,0.105932203389831,0.398305084745763,0.0593220338983051,0.542372881355932,0.338888888888889,0.00555555555555556,0.355555555555556,0.311111111111111,0.0111111111111111,0.966666666666667,0.0166666666666667,0.163934426229508,0.650273224043716,0.185792349726776,0,991,0,0,0
1247,41440,5,2018,Ruuhimäki,44.0,50.0,142.0,22.0,120.0,112.0,95.3,112.0,0.0,17.0,5.0,2.0,10.0,32940.0,2.1,45.6,100.0,0.171270718232044,0.646408839779006,22540.9723756906,0.18232044198895,0.195652173913043,0.226086956521739,0.0434782608695652,0.430434782608696,0.0956521739130435,0.473913043478261,0.444444444444444,0.0277777777777778,0.333333333333333,0.222222222222222,0.00925925925925926,0.87962962962963,0.0740740740740741,0.186915887850467,0.532710280373832,0.280373831775701,0,904,0,0,0
1248,64550,5,2018,Rangsby,47.0,126.0,181.0,28.0,153.0,138.0,107.0,135.0,3.0,29.0,9.0,4.0,16.0,27860.0,2.1,53.3,130.0,0.102222222222222,0.617777777777778,19977.9911111111,0.28,0.130111524163569,0.330855018587361,0.0446096654275093,0.446096654275093,0.0371747211895911,0.516728624535316,0.384,0.032,0.448,0.176,0.096,0.84,0.12,0.0806451612903226,0.580645161290323,0.338709677419355,0,721,0,0,0
1249,41370,5,2018,Kuusa,40.0,452.0,585.0,99.0,486.0,442.0,116.2,442.0,0.0,193.0,45.0,84.0,64.0,42693.0,2.6,45.0,521.0,0.194656488549618,0.580152671755725,23165.9923664122,0.225190839694656,0.23084025854109,0.212373037857802,0.074792243767313,0.408125577100646,0.0590951061865189,0.532779316712835,0.370813397129187,0.0143540669856459,0.337320574162679,0.301435406698565,0.0119617224880383,0.961722488038278,0.00956937799043062,0.182481751824818,0.600973236009732,0.21654501216545,0,953,0,0,0
1250,41390,5,2018,Äijälä,40.0,148.0,242.0,54.0,188.0,180.0,100.9,180.0,0.0,57.0,24.0,13.0,20.0,38006.0,2.5,40.0,205.0,0.183734939759036,0.560240963855422,21878.1084337349,0.256024096385542,0.252699784017279,0.200863930885529,0.0518358531317495,0.386609071274298,0.0885529157667387,0.524838012958963,0.388571428571429,0.04,0.337142857142857,0.285714285714286,0.0228571428571429,0.931428571428571,0.0571428571428571,0.128491620111732,0.664804469273743,0.206703910614525,0,979,0,0,0
1251,41400,5,2018,Lievestuore,43.0,282.0,1456.0,199.0,1257.0,1660.0,89.9,1558.0,102.0,748.0,31.0,313.0,404.0,32519.0,2.2,41.8,1657.0,0.126492537313433,0.664179104477612,21128.8212686567,0.209328358208955,0.179970544918999,0.280117820324006,0.0521354933726068,0.374079528718704,0.0880706921944035,0.537849779086892,0.423750811161583,0.0201168072680078,0.347826086956522,0.236210253082414,0.0441271901362751,0.807268007787151,0.176508760545101,0.105537459283388,0.636482084690554,0.257980456026059,1,882,0,0,0
1252,41450,5,2018,Leppälahti,43.0,329.0,325.0,22.0,303.0,291.0,105.9,291.0,0.0,44.0,8.0,25.0,11.0,42828.0,2.4,44.0,332.0,0.193609022556391,0.62218045112782,22708.1672932331,0.184210526315789,0.180351906158358,0.255131964809384,0.0659824046920821,0.400293255131965,0.0791788856304985,0.520527859237537,0.389891696750903,0.0180505415162455,0.342960288808664,0.277978339350181,0.0252707581227437,0.981949458483754,0.0108303249097473,0.178181818181818,0.68,0.141818181818182,0,937,0,0,0
1253,41490,5,2018,Niemisjärvi,43.0,244.0,405.0,34.0,371.0,394.0,99.1,394.0,0.0,145.0,47.0,50.0,48.0,31826.0,2.2,44.8,387.0,0.123993558776167,0.597423510466989,20003.6489533011,0.278582930756844,0.170918367346939,0.288265306122449,0.0599489795918367,0.371173469387755,0.0701530612244898,0.558673469387755,0.432203389830508,0.0282485875706215,0.355932203389831,0.220338983050847,0.0338983050847458,0.822033898305085,0.146892655367232,0.105555555555556,0.552777777777778,0.341666666666667,0,919,0,0,0
1254,41500,5,2018,Hankasalmi Asemanseutu,47.0,235.0,724.0,121.0,603.0,822.0,80.8,708.0,114.0,263.0,31.0,115.0,117.0,26397.0,2.0,42.3,689.0,0.0962962962962963,0.646913580246914,19187.7917695473,0.25679012345679,0.136488340192044,0.328532235939643,0.056241426611797,0.34636488340192,0.0871056241426612,0.566529492455418,0.417015341701534,0.0125523012552301,0.410041841004184,0.181311018131102,0.0571827057182706,0.741980474198047,0.238493723849372,0.0846994535519126,0.543715846994536,0.371584699453552,0,595,0,0,0
1255,41560,5,2018,Säkinmäki,49.0,114.0,106.0,8.0,98.0,91.0,103.3,91.0,0.0,30.0,14.0,6.0,10.0,27415.0,2.0,53.2,61.0,0.0827586206896552,0.544827586206897,17356.5655172414,0.372413793103448,0.107142857142857,0.392857142857143,0.0892857142857143,0.333333333333333,0.0714285714285714,0.595238095238095,0.391891891891892,0.0135135135135135,0.445945945945946,0.162162162162162,0.027027027027027,0.932432432432432,0.027027027027027,0.10126582278481,0.544303797468354,0.354430379746835,0,760,0,0,0
1256,41520,5,2018,Hankasalmi Keskus,48.0,546.0,867.0,118.0,749.0,1050.0,86.6,1050.0,0.0,698.0,53.0,25.0,620.0,28000.0,2.0,43.3,1060.0,0.119531731361676,0.637707948243993,19712.1330868762,0.242760320394331,0.155155155155155,0.371871871871872,0.0615615615615616,0.321821821821822,0.0595595595595596,0.618618618618619,0.345705196182397,0.0201484623541888,0.481442205726405,0.180275715800636,0.039236479321315,0.731707317073171,0.251325556733828,0.0974304068522484,0.556745182012848,0.345824411134904,1,752,0,0,0
1257,41530,5,2018,Veneranta,49.0,116.0,92.0,10.0,82.0,80.0,107.6,80.0,0.0,17.0,9.0,2.0,6.0,29557.0,2.1,50.0,76.0,0.0915492957746479,0.605633802816901,20246.2605633803,0.302816901408451,0.109090909090909,0.387878787878788,0.0606060606060606,0.333333333333333,0.0727272727272727,0.593939393939394,0.378378378378378,0.0135135135135135,0.472972972972973,0.148648648648649,0.0135135135135135,0.891891891891892,0.0675675675675676,0.105263157894737,0.644736842105263,0.25,0,800,0,0,0
1258,41540,5,2018,Ristimäki,51.0,121.0,153.0,9.0,144.0,128.0,104.9,128.0,0.0,28.0,17.0,5.0,6.0,32905.0,2.1,50.4,109.0,0.101851851851852,0.564814814814815,19265.6435185185,0.333333333333333,0.115537848605578,0.374501992031873,0.0557768924302789,0.362549800796813,0.0717131474103586,0.565737051792829,0.369369369369369,0.00900900900900901,0.504504504504504,0.135135135135135,0.018018018018018,0.963963963963964,0.018018018018018,0.112068965517241,0.594827586206897,0.293103448275862,0,771,0,0,0
1259,41550,5,2018,Hannula,46.0,107.0,102.0,9.0,93.0,81.0,110.5,81.0,0.0,36.0,25.0,9.0,2.0,26046.0,2.3,49.1,80.0,0.0916030534351145,0.519083969465649,17495.6488549618,0.389312977099237,0.160493827160494,0.358024691358025,0.0493827160493827,0.333333333333333,0.0679012345679012,0.598765432098765,0.333333333333333,0.0,0.48,0.226666666666667,0.0133333333333333,0.933333333333333,0.0666666666666667,0.08,0.506666666666667,0.413333333333333,0,793,0,0,0
1260,41580,5,2018,Sauvamäki,45.0,98.0,162.0,14.0,148.0,131.0,110.7,131.0,0.0,32.0,15.0,8.0,9.0,31150.0,2.4,48.4,129.0,0.101382488479263,0.571428571428571,18871.8248847926,0.327188940092166,0.180505415162455,0.332129963898917,0.0505415162454874,0.299638989169675,0.0902527075812274,0.610108303249097,0.3125,0.0267857142857143,0.4375,0.258928571428571,0.0267857142857143,0.9375,0.0357142857142857,0.111111111111111,0.555555555555556,0.333333333333333,0,776,0,0,0
1261,41630,5,2018,Oravasaari,40.0,254.0,184.0,9.0,175.0,167.0,109.5,167.0,0.0,37.0,12.0,6.0,19.0,38076.0,2.6,42.7,196.0,0.160535117056856,0.565217391304348,21171.3444816054,0.274247491638796,0.237623762376238,0.26980198019802,0.047029702970297,0.346534653465347,0.0717821782178218,0.581683168316832,0.350649350649351,0.0194805194805195,0.376623376623377,0.279220779220779,0.012987012987013,0.974025974025974,0.00649350649350649,0.123376623376623,0.675324675324675,0.201298701298701,0,864,0,0,0
1262,41660,5,2018,Toivakka Keskus,46.0,899.0,929.0,135.0,794.0,943.0,91.6,943.0,0.0,482.0,29.0,148.0,305.0,31449.0,2.2,42.3,927.0,0.144385026737968,0.63168449197861,21489.304144385,0.223930481283422,0.181770005299417,0.321674615792263,0.0423953365129836,0.372549019607843,0.0630630630630631,0.564387917329094,0.352803738317757,0.0128504672897196,0.425233644859813,0.227803738317757,0.0268691588785047,0.803738317757009,0.176401869158879,0.124563445867288,0.60419091967404,0.271245634458673,1,917,0,0,0
1263,41710,5,2018,Rutalahti-Kivisuo,48.0,242.0,197.0,28.0,169.0,150.0,92.7,150.0,0.0,23.0,13.0,5.0,5.0,31301.0,2.1,44.5,139.0,0.15625,0.602678571428571,20974.7321428571,0.241071428571429,0.166064981949458,0.36101083032491,0.0324909747292419,0.339350180505415,0.0830324909747292,0.577617328519856,0.340909090909091,0.00757575757575758,0.462121212121212,0.212121212121212,0.00757575757575758,0.901515151515151,0.0606060606060606,0.128787878787879,0.598484848484849,0.272727272727273,0,751,0,0,0
1264,41730,5,2018,Kivisuo,45.27913758983439,35.0,28.0,2.0,26.0,21.0,77.3,21.0,0.0,3.0,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,478.87855431725865,0.16456636959861534,0.583811516384279,21531.931636322195,0.25162211401710877,0.1530400176593158,0.29956704323367156,0.0621335595932168,0.39757042103408863,0.06123465550068461,0.53125,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,668,0,0,0
1265,41750,5,2018,Havumäki,50.0,48.0,75.0,7.0,68.0,55.0,91.6,55.0,0.0,13.0,9.0,0.0,4.0,30074.0,2.1,46.6,38.0,0.144578313253012,0.457831325301205,19268.2771084337,0.397590361445783,0.0869565217391304,0.347826086956522,0.0326086956521739,0.380434782608696,0.119565217391304,0.5,0.377777777777778,0.0,0.511111111111111,0.111111111111111,0.0222222222222222,0.955555555555556,0.0,0.173913043478261,0.434782608695652,0.391304347826087,0,705,0,0,0
1266,41770,5,2018,Leivonmäki,52.0,300.0,374.0,73.0,301.0,427.0,82.4,427.0,0.0,165.0,35.0,36.0,94.0,24314.0,1.8,49.5,303.0,0.0980392156862745,0.614973262032086,18200.449197861,0.28698752228164,0.107142857142857,0.409937888198758,0.0403726708074534,0.327639751552795,0.0838509316770186,0.588509316770186,0.395953757225434,0.0115606936416185,0.488439306358382,0.121387283236994,0.0317919075144509,0.742774566473988,0.239884393063584,0.069164265129683,0.510086455331412,0.420749279538905,0,581,0,0,0
1267,41840,5,2018,Moksi,47.0,69.0,77.0,15.0,62.0,54.0,93.4,54.0,0.0,6.0,16.708529445528644,97.71690965445988,393.4194696360923,30630.0,1.8,52.6,35.0,0.16,0.56,21213.4266666667,0.28,0.137931034482759,0.35632183908046,0.0,0.413793103448276,0.0804597701149425,0.505747126436782,0.444444444444444,0.0222222222222222,0.4,0.155555555555556,0.0666666666666667,0.911111111111111,0.0666666666666667,0.127659574468085,0.617021276595745,0.25531914893617,0,853,0,0,0
1268,43840,5,2018,Sompala,45.0,78.0,42.0,7.0,35.0,34.0,78.5,34.0,0.0,452.84613025253043,16.708529445528644,97.71690965445988,393.4194696360923,33367.25442043222,2.1922488247512844,44.641128238766825,25.0,0.147058823529412,0.617647058823529,19372.8529411765,0.235294117647059,0.162790697674419,0.418604651162791,0.0697674418604651,0.39757042103408863,0.06123465550068461,0.697674418604651,0.41832476986085904,0.022907747237295363,0.37531795516811783,0.2157100307074082,0.043641638437155295,0.8354987199288527,0.13108565357687646,0.16076313450256263,0.5678796778059036,0.27135718769153616,0,627,0,0,0
1269,41800,5,2018,Korpilahti Keskus,45.0,810.0,1530.0,179.0,1351.0,1938.0,87.2,1685.0,253.0,682.0,57.0,144.0,481.0,30788.0,2.1,43.3,1831.0,0.171772805507745,0.603442340791738,21859.2213425129,0.224784853700516,0.165248421630524,0.302223442217952,0.0647817732637936,0.371122701070546,0.0760362338731814,0.552841065056272,0.412753623188406,0.0249275362318841,0.373913043478261,0.217971014492754,0.0602898550724638,0.753623188405797,0.219710144927536,0.153981264637002,0.533372365339578,0.312646370023419,1,991,0,0,1
1270,41820,5,2018,Saakoski,41.0,110.0,187.0,12.0,175.0,150.0,99.0,150.0,0.0,62.0,37.0,7.0,18.0,36772.0,2.4,41.8,152.0,0.202479338842975,0.586776859504132,22616.9504132231,0.210743801652893,0.190625,0.228125,0.075,0.421875,0.065625,0.5125,0.384057971014493,0.0289855072463768,0.333333333333333,0.297101449275362,0.0144927536231884,0.949275362318841,0.0434782608695652,0.154411764705882,0.639705882352941,0.205882352941176,0,907,0,0,0
